flow_id,dur,tot_pkts,tot_bytes,src_bytes,proto,state,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,pkt_size_iqr,pkt_size_cv,iat_mean,iat_std,iat_min,iat_max,iat_cv,pkt_rate,bytes_rate,avg_pkt_size,syn_count,fin_count,rst_count,flags_variety,payload_entropy_est
5-Virut-20110815-2.binetflow_63575,2.9543299674987793,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9543299674987793,0.7385824918746948,0.5908659934997559,5.317793941497803,0.25,0.6769724512841934,41.97229197961999,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_71941,1.1575219631195068,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.23150439262390138,0.057876098155975345,0.04630087852478028,0.4167079067230225,0.25,5.1834869584937096,316.1927044681163,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_90779,0.9086120128631592,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.18172240257263184,0.04543060064315796,0.03634448051452637,0.3271003246307373,0.25,6.603478619100786,402.8121957651479,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_76360,2.946608066558838,17.0,2425.0,1211.0,tcp,FSPA_FSPA,142.64705882352942,3.9081385979049155,40.0,142.64705882352942,91.32352941176471,102.64705882352942,0.0273972602739726,0.18416300415992737,0.04604075103998184,0.036832600831985474,0.33149340748786926,0.25,5.76934550371107,822.980167441138,142.64705882352942,1.0,1.0,0.0,2.0,5.756701030927835
5-Virut-20110815-2.binetflow_69186,1.008396029472351,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20167920589447022,0.050419801473617555,0.04033584117889405,0.3630225706100464,0.25,5.950043261415392,362.95263894633894,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_53393,8.272420883178711,138.0,105092.0,94009.0,tcp,FSPA_FSPA,761.536231884058,20.86400635298789,40.0,761.536231884058,400.768115942029,721.536231884058,0.0273972602739726,0.06038263418378621,0.015095658545946553,0.012076526836757244,0.10868874153081519,0.25,16.681936515175586,12703.899074295889,761.536231884058,1.0,1.0,0.0,2.0,7.579796749514711
5-Virut-20110815-2.binetflow_64416,32.579166412353516,34.0,4391.0,2490.0,tcp,FSPA_FSPA,129.14705882352942,3.538275584206285,40.0,129.14705882352942,84.57352941176471,89.14705882352942,0.0273972602739726,0.9872474670410156,0.2468118667602539,0.19744949340820314,1.777045440673828,0.25,1.0436117231995146,134.7793846049726,129.14705882352942,1.0,1.0,0.0,2.0,5.522204509223411
5-Virut-20110815-2.binetflow_78375,1.0087640285491943,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20175280570983886,0.050438201427459715,0.04035056114196778,0.36315505027770995,0.25,5.947872674077413,362.8202331187222,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_87991,1.0479639768600464,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20959279537200928,0.05239819884300232,0.04191855907440186,0.3772670316696167,0.25,5.725387639733048,349.24864602371593,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_74482,4.144949913024902,32.0,12286.0,8899.0,tcp,FSPA_FSPA,383.9375,10.518835616438356,40.0,383.9375,211.96875,343.9375,0.0273972602739726,0.13370806171048072,0.03342701542762018,0.026741612342096144,0.2406745110788653,0.25,7.72023804182643,2964.088893183735,383.9375,1.0,1.0,0.0,2.0,7.1665310109067235
5-Virut-20110815-2.binetflow_63723,14.180479049682617,175.0,124537.0,114103.0,tcp,FSPA_FSPA,711.64,19.496986301369862,40.0,711.64,375.82,671.64,0.0273972602739726,0.08149700603265872,0.02037425150816468,0.016299401206531745,0.1466946108587857,0.25,12.34090889220818,8782.284404051028,711.64,1.0,1.0,0.0,2.0,7.550334438761172
5-Virut-20110815-2.binetflow_70450,3.2174460887908936,47.0,26246.0,21183.0,tcp,FSPA_FSPA,558.4255319148937,15.299329641503936,40.0,558.4255319148937,299.21276595744683,518.4255319148937,0.027397260273972605,0.06994448019110638,0.017486120047776596,0.013988896038221278,0.1259000643439915,0.25,14.607859371363222,8157.4016395914705,558.4255319148937,1.0,1.0,0.0,2.0,7.426960298712185
5-Virut-20110815-2.binetflow_76036,1.8668769598007202,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.373375391960144,0.093343847990036,0.0746750783920288,0.6720757055282592,0.25,3.213923643173822,196.04934223360317,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_88305,1.0087029933929443,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20174059867858887,0.05043514966964722,0.04034811973571778,0.36313307762145997,0.25,5.948232571232864,362.8421868452047,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_69940,3.138478994369507,54.0,26017.0,22810.0,tcp,FSPA_FSPA,481.7962962962963,13.199898528665653,40.0,481.7962962962963,260.89814814814815,441.7962962962963,0.027397260273972605,0.059216584799424654,0.014804146199856164,0.011843316959884932,0.10658985263896438,0.25,17.205786655535075,8289.684285501038,481.7962962962963,1.0,1.0,0.0,2.0,7.335818887650382
5-Virut-20110815-2.binetflow_69656,2.5911951065063477,36.0,18721.0,15020.0,tcp,FSPA_FSPA,520.0277777777778,14.247336377473365,40.0,520.0277777777778,280.0138888888889,480.0277777777778,0.0273972602739726,0.07403414590018136,0.01850853647504534,0.014806829180036271,0.13326146262032645,0.25,13.893203143833512,7224.851557102977,520.0277777777778,1.0,1.0,0.0,2.0,7.384648255969233
5-Virut-20110815-2.binetflow_69458,0.8063009977340698,26.0,16556.0,3238.0,tcp,FSPA_FSPA,636.7692307692307,17.445732349841936,40.0,636.7692307692307,338.38461538461536,596.7692307692307,0.0273972602739726,0.03225203990936279,0.008063009977340697,0.006450407981872558,0.058053671836853026,0.25,32.2460223577389,20533.27485210482,636.7692307692307,1.0,1.0,0.0,2.0,7.497463155351534
5-Virut-20110815-2.binetflow_46184,3.003704071044922,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,3.003704071044922,0.7509260177612305,0.6007408142089844,5.40666732788086,0.25,0.6658445548213557,41.28236239892406,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_68437,7.781957149505615,22.0,5371.0,1323.0,tcp,FSPA_FSPA,244.13636363636363,6.688667496886674,40.0,244.13636363636363,142.0681818181818,204.13636363636363,0.027397260273972598,0.370569388071696,0.092642347017924,0.0741138776143392,0.6670248985290528,0.25,2.8270523182458867,690.1862727863025,244.13636363636363,1.0,1.0,0.0,2.0,6.68925712157885
5-Virut-20110815-2.binetflow_91665,3.144289970397949,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,3.144289970397949,0.7860724925994873,0.6288579940795899,5.659721946716309,0.25,0.6360736505949147,39.43656633688472,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_90120,1.0090700387954712,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20181400775909425,0.05045350193977356,0.04036280155181885,0.3632652139663697,0.25,5.946068924177167,362.71020437480723,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_82177,1.0095269680023193,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20190539360046386,0.050476348400115965,0.04038107872009278,0.36342970848083495,0.25,5.943377631479197,362.54603552023104,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_51971,3.258315086364746,27.0,7266.0,5230.0,tcp,FSPA_FSPA,269.1111111111111,7.372907153729071,40.0,269.1111111111111,154.55555555555554,229.1111111111111,0.027397260273972605,0.1253198110140287,0.031329952753507175,0.02506396220280574,0.22557565982525166,0.25,8.286491417907499,2229.9869126857734,269.1111111111111,1.0,1.0,0.0,2.0,6.810900082576383
5-Virut-20110815-2.binetflow_41669,0.32847800850868225,10.0,1313.0,770.0,tcp,FSPA_FSPA,131.3,3.5972602739726027,40.0,131.3,85.65,91.30000000000001,0.0273972602739726,0.036497556500964694,0.009124389125241173,0.007299511300192939,0.06569560170173645,0.25,30.443438345844946,3997.2234548094416,131.3,1.0,1.0,0.0,2.0,5.5628332063975625
5-Virut-20110815-2.binetflow_72528,3.580212116241455,143.0,121102.0,8952.0,tcp,FSPA_FSPA,846.8671328671329,23.20183925663378,40.0,846.8671328671329,443.43356643356645,806.8671328671329,0.027397260273972605,0.025212761381982078,0.0063031903454955195,0.005042552276396416,0.045382970487567745,0.25,39.94176751463623,33825.370136765574,846.8671328671329,1.0,1.0,0.0,2.0,7.622136711202127
5-Virut-20110815-2.binetflow_73173,0.9847390055656433,12.0,2767.0,1606.0,tcp,FSPA_FSPA,230.58333333333334,6.317351598173516,40.0,230.58333333333334,135.29166666666669,190.58333333333334,0.027397260273972605,0.08952172777869484,0.02238043194467371,0.017904345555738967,0.1611391100016507,0.25,12.18597002066257,2809.881587264444,230.58333333333334,1.0,1.0,0.0,2.0,6.612215395735453
5-Virut-20110815-2.binetflow_60907,0.054614000022411346,2.0,389.0,79.0,udp,CON,194.5,5.2853260869565215,40.0,194.5,117.25,154.5,0.02717391304347826,0.054614000022411346,0.013653500005602837,0.01092280000448227,0.09830520004034042,0.25,36.62064670559347,7122.715784237931,194.5,0.0,0.0,0.0,0.0,6.354755784061696
5-Virut-20110815-2.binetflow_76257,2.7030138969421387,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.7030138969421387,0.6757534742355347,0.5406027793884277,4.86542501449585,0.25,0.7399148048267739,45.87471789925998,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_74567,6.561734199523926,140.0,104345.0,95236.0,tcp,FSPA_FSPA,745.3214285714286,20.419765166340508,40.0,745.3214285714286,392.6607142857143,705.3214285714286,0.0273972602739726,0.04720672085988436,0.01180168021497109,0.009441344171976873,0.08497209754779185,0.25,21.33582308319612,15902.046140114995,745.3214285714286,1.0,1.0,0.0,2.0,7.570655038573961
5-Virut-20110815-2.binetflow_88553,1.0088560581207275,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20177121162414552,0.05044280290603638,0.04035424232482911,0.36318818092346195,0.25,5.947330098980278,362.787136037797,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_74177,1.1112689971923828,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.22225379943847656,0.05556344985961914,0.04445075988769531,0.4000568389892578,0.25,5.399232782664664,329.3531997425445,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_89679,1.0084459781646729,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20168919563293458,0.050422298908233645,0.04033783912658692,0.36304055213928227,0.25,5.949748553630741,362.9346617714752,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_86654,1.008584976196289,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20171699523925782,0.050429248809814455,0.040343399047851565,0.3630905914306641,0.25,5.948928589664308,362.8846439695228,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_75785,1.009031057357788,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.2018062114715576,0.0504515528678894,0.040361242294311525,0.3632511806488037,0.25,5.946298635952179,362.7242167930829,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_75070,1.0088920593261719,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20177841186523438,0.050444602966308594,0.040355682373046875,0.3632011413574219,0.25,5.947117875035447,362.7741903771623,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_70468,6.249023914337158,56.0,28395.0,22915.0,tcp,FSPA_FSPA,507.05357142857144,13.89187866927593,40.0,507.05357142857144,273.5267857142857,467.05357142857144,0.027397260273972605,0.11361861662431197,0.028404654156077992,0.022723723324862395,0.20451350992376155,0.25,8.961399534976815,4543.909639208333,507.05357142857144,1.0,1.0,0.0,2.0,7.3689029758760345
5-Virut-20110815-2.binetflow_63846,9.01261043548584,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.50630521774292,1.12657630443573,0.901261043548584,8.111349391937257,0.25,0.33286693366751297,20.6377498873858,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_63489,8.119903564453125,82.0,8528.0,3107.0,tcp,FSPA_FSPA,104.0,2.8493150684931505,40.0,104.0,72.0,64.0,0.0273972602739726,0.10024572301793981,0.025061430754484953,0.020049144603587962,0.18044230143229167,0.25,10.098642101979532,1050.2587786058714,104.0,1.0,1.0,0.0,2.0,4.923076923076923
5-Virut-20110815-2.binetflow_54600,6.6416401863098145,127.0,102020.0,91549.0,tcp,FSPA_FSPA,803.3070866141733,22.00841333189516,40.0,803.3070866141733,421.65354330708664,763.3070866141733,0.027397260273972605,0.05271143005007789,0.013177857512519472,0.010542286010015578,0.09488057409014021,0.25,19.121782637635317,15360.663501508307,803.3070866141733,1.0,1.0,0.0,2.0,7.60164673593413
5-Virut-20110815-2.binetflow_66530,3.0600860118865967,36.0,23247.0,1909.0,tcp,FSPA_FSPA,645.75,17.69178082191781,40.0,645.75,342.875,605.75,0.027397260273972605,0.08743102891104562,0.021857757227761405,0.017486205782209125,0.15737585203988214,0.25,11.764375203886955,7596.845287910001,645.75,1.0,1.0,0.0,2.0,7.504452187379017
5-Virut-20110815-2.binetflow_91726,0.0,1.0,62.0,62.0,tcp,S_,62.0,1.6986301369863013,62.0,62.0,62.0,0.0,0.0273972602739726,0.001,0.0,0.0002,0.0018000000000000002,0.0,1000.0,62000.0,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_80475,1.0083160400390625,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.2016632080078125,0.05041580200195313,0.040332641601562504,0.36299377441406255,0.25,5.950515276705861,362.98143187905754,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_80754,1.0087480545043945,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.2017496109008789,0.050437402725219724,0.04034992218017578,0.36314929962158204,0.25,5.9479668617034855,362.8259785639126,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_43409,9.012414932250977,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506207466125488,1.126551866531372,0.9012414932250977,8.11117343902588,0.25,0.3328741544360639,20.638197575035964,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_72812,3.04396390914917,37.0,23335.0,2006.0,tcp,FSPA_FSPA,630.6756756756756,17.27878563495002,40.0,630.6756756756756,335.3378378378378,590.6756756756756,0.027397260273972605,0.08455455303192139,0.021138638257980347,0.016910910606384277,0.1521981954574585,0.25,12.155203249549043,7665.991022384512,630.6756756756756,1.0,1.0,0.0,2.0,7.492607670880651
5-Virut-20110815-2.binetflow_71009,1.006013035774231,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.2012026071548462,0.05030065178871155,0.04024052143096924,0.36216469287872316,0.25,5.964137428281314,363.8123831251602,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_69469,2.8656530380249023,27.0,6130.0,4446.0,tcp,FSPA_FSPA,227.03703703703704,6.220192795535262,40.0,227.03703703703704,133.51851851851853,187.03703703703704,0.027397260273972605,0.11021742453941932,0.02755435613485483,0.022043484907883867,0.1983913641709548,0.25,9.421936166636993,2139.1284704253617,227.03703703703704,1.0,1.0,0.0,2.0,6.5905383360522025
5-Virut-20110815-2.binetflow_49281,2.9637560844421387,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9637560844421387,0.7409390211105347,0.5927512168884278,5.334760951995849,0.25,0.6748193653650333,41.83880065263207,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_62369,25.731966018676758,96.0,11388.0,3426.0,tcp,FSPA_FSPA,118.625,3.25,40.0,118.625,79.3125,78.625,0.0273972602739726,0.2708628001965975,0.06771570004914937,0.0541725600393195,0.4875530403538755,0.25,3.730768178782816,442.5623752081116,118.625,1.0,1.0,0.0,2.0,5.302423603793467
5-Virut-20110815-2.binetflow_53134,2.952678918838501,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.952678918838501,0.7381697297096252,0.5905357837677002,5.314822053909302,0.25,0.6773509937838899,41.99576161460117,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_58828,3.0042169094085693,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,3.0042169094085693,0.7510542273521423,0.6008433818817139,5.407590436935425,0.25,0.6657308910473224,41.27531524493399,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_39625,0.4094890058040619,10.0,961.0,491.0,tcp,FSPA_FSPA,96.1,2.632876712328767,40.0,96.1,68.05,56.099999999999994,0.027397260273972605,0.045498778422673546,0.011374694605668386,0.00909975568453471,0.08189780116081238,0.25,24.420680062860935,2346.827354040936,96.1,1.0,1.0,0.0,2.0,4.670135275754422
5-Virut-20110815-2.binetflow_58581,7.767630100250244,143.0,120966.0,8911.0,tcp,FSPA_FSPA,845.916083916084,23.175783120988598,40.0,845.916083916084,442.958041958042,805.916083916084,0.027397260273972598,0.05470162042429749,0.013675405106074373,0.0109403240848595,0.09846291676373549,0.25,18.409733490706913,15573.089660397567,845.916083916084,1.0,1.0,0.0,2.0,7.6217118859844915
5-Virut-20110815-2.binetflow_74401,1.0085599422454834,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20171198844909669,0.05042799711227417,0.04034239768981934,0.36308157920837403,0.25,5.949076250878503,362.8936513035887,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_57786,9.000511169433594,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.500255584716797,1.1250638961791992,0.9000511169433594,8.100460052490234,0.25,0.3333144022073128,20.665492936853394,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_73021,1.2986019849777222,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.25972039699554444,0.06493009924888611,0.05194407939910889,0.46749671459198,0.25,4.620353325659618,281.8415528652367,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_69359,1.0086859464645386,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.2017371892929077,0.05043429732322693,0.040347437858581546,0.3631269407272339,0.25,5.948333097164784,362.8483189270518,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_70275,3.9708359241485596,121.0,103066.0,8255.0,tcp,FSPA_FSPA,851.7851239669421,23.33657873882033,40.0,851.7851239669421,445.89256198347107,811.7851239669421,0.027397260273972598,0.03309029936790466,0.008272574841976165,0.006618059873580932,0.05956253886222839,0.25,30.472173192586705,25955.743820389598,851.7851239669421,1.0,1.0,0.0,2.0,7.6243183979197795
5-Virut-20110815-2.binetflow_63430,0.11798799782991409,2.0,294.0,72.0,udp,CON,147.0,3.994565217391304,40.0,147.0,93.5,107.0,0.02717391304347826,0.11798799782991409,0.029496999457478523,0.02359759956598282,0.21237839609384537,0.25,16.950876672075623,2491.7788707951167,147.0,0.0,0.0,0.0,0.0,5.8231292517006805
5-Virut-20110815-2.binetflow_86009,1.0086259841918945,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20172519683837892,0.05043129920959473,0.040345039367675785,0.3631053543090821,0.25,5.948686722370301,362.86989006458833,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_52541,3.4509949684143066,30.0,9817.0,6503.0,tcp,FSPA_FSPA,327.23333333333335,8.965296803652969,40.0,327.23333333333335,183.61666666666667,287.23333333333335,0.027397260273972605,0.11899982649704506,0.029749956624261265,0.023799965299409014,0.21419968769468112,0.25,8.693145100059263,2844.6868482427262,327.23333333333335,1.0,1.0,0.0,2.0,7.022104512580218
5-Virut-20110815-2.binetflow_76873,1.6297709941864014,17.0,2491.0,1212.0,tcp,FSPA_FSPA,146.52941176470588,4.01450443190975,40.0,146.52941176470588,93.26470588235294,106.52941176470588,0.0273972602739726,0.10186068713665009,0.02546517178416252,0.020372137427330017,0.18334923684597015,0.25,10.430913337297783,1528.435595482869,146.52941176470588,1.0,1.0,0.0,2.0,5.816138097149739
5-Virut-20110815-2.binetflow_87925,1.008105993270874,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.2016211986541748,0.0504052996635437,0.04032423973083496,0.36291815757751467,0.25,5.951755113103294,363.05706189930095,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_88044,1.0087239742279053,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20174479484558105,0.050436198711395264,0.040348958969116215,0.3631406307220459,0.25,5.9481088516732274,362.8346399520669,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_73891,2.0340399742126465,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.4068079948425293,0.10170199871063232,0.08136159896850587,0.7322543907165527,0.25,2.949794535047194,179.93746663787883,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_81935,2.0500500202178955,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.4100100040435791,0.10250250101089478,0.08200200080871584,0.7380180072784425,0.25,2.926757855089932,178.53222916048585,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_39492,0.40810298919677734,10.0,932.0,462.0,tcp,FSPA_FSPA,93.2,2.5534246575342467,40.0,93.2,66.6,53.2,0.027397260273972605,0.045344776577419706,0.011336194144354926,0.009068955315483941,0.08162059783935548,0.25,24.503618607846665,2283.7372542513094,93.2,1.0,1.0,0.0,2.0,4.5665236051502145
5-Virut-20110815-2.binetflow_51805,3.2095038890838623,27.0,6802.0,5182.0,tcp,FSPA_FSPA,251.92592592592592,6.902080162354134,40.0,251.92592592592592,145.96296296296296,211.92592592592592,0.0273972602739726,0.12344245727245624,0.03086061431811406,0.02468849145449125,0.22219642309042123,0.25,8.41251512167727,2119.3306613943996,251.92592592592592,1.0,1.0,0.0,2.0,6.729785357247868
5-Virut-20110815-2.binetflow_83454,1.00934898853302,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20186979770660402,0.050467449426651004,0.04037395954132081,0.36336563587188725,0.25,5.944425632922418,362.6099636082675,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_68020,0.0024109999649226665,2.0,528.0,63.0,udp,CON,264.0,7.173913043478261,40.0,264.0,152.0,224.0,0.02717391304347826,0.0024109999649226665,0.0006027499912306666,0.00048219999298453335,0.0043397999368608,0.25,829.5313268758802,218996.27029523236,264.0,0.0,0.0,0.0,0.0,6.787878787878788
5-Virut-20110815-2.binetflow_65702,3.0037050247192383,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,3.0037050247192383,0.7509262561798096,0.6007410049438477,5.406669044494629,0.25,0.6658443434161594,41.28234929180188,62.0,1.0,0.0,0.0,1.0,2.838709677419355
5-Virut-20110815-2.binetflow_87000,1.0083680152893066,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20167360305786133,0.05041840076446533,0.04033472061157227,0.3630124855041504,0.25,5.95020856376386,362.9627223895955,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_87351,1.572229027748108,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.3144458055496216,0.0786114513874054,0.06288916110992432,0.5660024499893189,0.25,3.8162378979821763,232.79051177691275,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_50950,0.42590200901031494,10.0,1122.0,564.0,tcp,FSPA_FSPA,112.2,3.073972602739726,40.0,112.2,76.1,72.2,0.0273972602739726,0.04732244544559055,0.011830611361397637,0.00946448908911811,0.08518040180206299,0.25,23.479579312709486,2634.408798886004,112.2,1.0,1.0,0.0,2.0,5.14795008912656
5-Virut-20110815-2.binetflow_80952,1.0085150003433228,6.0,366.0,186.0,tcp,S_RA,61.0,1.6712328767123288,40.0,61.0,50.5,21.0,0.027397260273972605,0.20170300006866454,0.050425750017166135,0.04034060001373291,0.36306540012359617,0.25,5.949341356308489,362.90982273481785,61.0,1.0,0.0,1.0,2.0,2.7540983606557377
5-Virut-20110815-2.binetflow_49462,0.4031029939651489,10.0,1007.0,545.0,tcp,FSPA_FSPA,100.7,2.758904109589041,40.0,100.7,70.35,60.7,0.027397260273972605,0.04478922155168322,0.011197305387920804,0.008957844310336643,0.0806205987930298,0.25,24.80755576046297,2498.120865078621,100.7,1.0,1.0,0.0,2.0,4.822244289970208
5-Virut-20110815-2.binetflow_63364,12.173648834228516,101.0,10739.0,3852.0,tcp,FSPA_FSPA,106.32673267326733,2.913061169130612,40.0,106.32673267326733,73.16336633663366,66.32673267326733,0.027397260273972605,0.12173648834228516,0.03043412208557129,0.024347297668457033,0.2191256790161133,0.25,8.2966086319181,882.1512881006778,106.32673267326733,1.0,1.0,0.0,2.0,4.990408790390167
